/* DATA DESCRIPTION:
Citation:	Poulton, Alex J; Daniels, Chris J; Balch, William M; Marañón, Emilio; Adey, Tim; Bowler, Bruce C; Cermeño, Pedro; Charalampopoulou, Anastasia; Crawford, David W; Drapeau, Dave T; Yuanyuan, Feng; Fernández, Ana; Fernández, Emilio; Fragoso, Glaucia M; González, Natalia; Graziano, Lisa M; Heslop, Rachel; Holligan, Patrick M; Hopkins, Jason; Huete-Ortega, Maria; Hutchins, David A; Lam, Phoebe J; Lipsen, Michael S; López-Sandoval, Daffne C; Loucaides, Socratis; Marchetti, Adrian; Mayers, Kyle M J; Rees, Andrew P; Sobrino, Cristina; Tynan, Eithne; Tyrrell, Toby (2018): Global compilation of coccolithophore calcification measurements from unperturbed water samples. PANGAEA, https://doi.org/10.1594/PANGAEA.888182
Related to:	Balch, William M; Bates, Nicolas R; Lam, Phoebe J; Twining, Ben S; Rosengard, Sarah Z; Bowler, Bruce C; Drapeau, Dave T; Garley, Rebecca; Lubelczyk, Laura C; Mitchell, John C; Rauschenberg, Sara (2016): Factors regulating the Great Calcite Belt in the Southern Ocean and its biogeochemical significance. Global Biogeochemical Cycles, 30(8), 1124-1144, https://doi.org/10.1002/2016GB005414
	Balch, William M; Drapeau, Dave T; Bowler, Bruce C; Booth, Emily S; Goes, E S; Ashe, Amanda; Frye, J M (2004): A multi-year record of hydrographic and bio-optical properties in the Gulf of Maine: I. Spatial and temporal variability. Progress in Oceanography, 63(1-2), 57-98, https://doi.org/10.1016/j.pocean.2004.09.003
	Balch, William M; Drapeau, Dave T; Bowler, Bruce C; Booth, Emily S; Windecker, Laura A; Ashe, Amanda (2008): Space-time variability of carbon standing stocks and fixation rates in the Gulf of Maine, along the GNATS transect between Portland, ME, USA, and Yarmouth, Nova Scotia, Canada. Journal of Plankton Research, 30(2), 119-139, https://doi.org/10.1093/plankt/fbm097
	Balch, William M; Drapeau, Dave T; Bowler, Bruce C; Huntington, Thomas G (2012): Step-changes in the physical, chemical and biological characteristics of the Gulf of Maine, as documented by the GNATS time series. Marine Ecology Progress Series, 450, 11-35, https://doi.org/10.3354/meps09555
	Balch, William M; Drapeau, Dave T; Fritz, Jennifer J (2000): Monsoonal forcing of calcification in the Arabian Sea. Deep Sea Research Part II: Topical Studies in Oceanography, 47(7-8), 1301-1337, https://doi.org/10.1016/S0967-0645(99)00145-9
	Balch, William M; Holligan, Patrick M; Kilpatrick, Katherine A (1992): Calcification, photosynthesis and growth of the bloom-forming coccolithophore, Emiliania huxleyi. Continental Shelf Research, 12(12), 1353-1374, https://doi.org/10.1016/0278-4343(92)90059-s
	Balch, William M; Kilpatrick, Katherine A (1996): Calcification rates in the equatorial Pacific along 140°W. Deep Sea Research Part II: Topical Studies in Oceanography, 43(4-6), 971-993, https://doi.org/10.1016/0967-0645(96)00032-X
	Balch, William M; Kilpatrick, Katherine A; Holligan, Patrick M; Harbour, Derek; Fernández, Emilio (1996): The 1991 coccolithophore bloom in the central North Atlantic. 2. Relating optics to coccolith concentration. Limnology and Oceanography, 41(8), 1684-1696, https://doi.org/10.4319/lo.1996.41.8.1684
	Balch, William M; Poulton, Alex J; Drapeau, Dave T; Bowler, Bruce C; Windecker, Laura A; Booth, Emily S (2011): Zonal and meridional patterns of phytoplankton biomass and carbon fixation in the Equatorial Pacific Ocean, between 110°W and 140°W. Deep Sea Research Part II: Topical Studies in Oceanography, 58(3-4), 400-416, https://doi.org/10.1016/j.dsr2.2010.08.004
	Charalampopoulou, Anastasia; Poulton, Alex J; Bakker, Dorothee C E; Lucas, Mike I; Stinchcombe, Mark Colin; Tyrrell, Toby (2016): Environmental drivers of coccolithophore abundance and calcification across Drake Passage (Southern Ocean). Biogeosciences, 13(21), 5917-5935, https://doi.org/10.5194/bg-13-5917-2016
	Charalampopoulou, Anastasia; Poulton, Alex J; Tyrrell, Toby; Lucas, Mike I (2011): Irradiance and pH affect coccolithophore community composition on a transect between the North Sea and the Arctic Ocean. Marine Ecology Progress Series, 431, 25-43, https://doi.org/10.3354/meps09140
	Daniels, Chris J; Poulton, Alex J; Young, Jeremy; Esposito, Mario; Humphreys, Matthew P; Ribas-Ribas, Mariana; Tynan, Eithne; Tyrrell, Toby (2016): Species-specific calcite production reveals Coccolithus pelagicus as the key calcifier in the Arctic Ocean. Marine Ecology Progress Series, 555, 29-47, https://doi.org/10.3354/meps11820
	Feng, Yuanyuan; Hare, Clinton E; Leblanc, Karine; Rose, Julie M; Zhang, Yongzhan; DiTullio, Giacomo R; Lee, Peter A; Wilhelm, Steven; Rowe, Janet M; Sun, Jun; Guéguen, Celine; Passow, Uta; Benner, Ina; Brown, Christopher J; Hutchins, David A (2009): Effects of increased pCO2 and temperature on the North Atlantic spring bloom. I. The phytoplankton community and biogeochemical response. Marine Ecology Progress Series, 388, 13-25, https://doi.org/10.3354/meps08133
	Fernández, Emilio; Boyd, Philip W; Holligan, Patrick M; Harbour, Derek (1993): Production of organic and inorganic carbon within a large-scale coccolithophore bloom in the northeast Atlantic Ocean. Marine Ecology Progress Series, 97, 271-285, https://doi.org/10.3354/meps097271
	Fernández, Emilio; Marañón, Emilio; Harbour, Derek; Kristiansen, Svein; Heimdal, B R (1996): Patterns of carbon and nitrogen uptake during blooms of Emiliania huxleyi in two Norwegian fjords. Journal of Plankton Research, 18(12), 2349-2366, https://doi.org/10.1093/plankt/18.12.2349
	Lam, Phoebe J; Tortell, Philippe Daniel; Morel, Francois M M (2001): Differential effects of iron additions on organic and inorganic carbon production by phytoplankton. Limnology and Oceanography, 46(5), 1199-1202, https://doi.org/10.4319/lo.2001.46.5.1199
	Lipsen, Michael S; Crawford, David W; Gower, James F R; Harrison, Paul J (2007): Spatial and temporal variability in coccolithophore abundance and production of PIC and POC in the NE subarctic Pacific during El Niño (1998), La Niña (1999) and 2000. Progress in Oceanography, 75(2), 304-325, https://doi.org/10.1016/j.pocean.2007.08.004
	Marañón, Emilio; Balch, William M; Cermeño, Pedro; González, Natalia; Sobrino, Cristina; Fernández, Ana; Huete-Ortega, Maria; López-Sandoval, Daffne C; Delgado, Maximino; Estrada, Marta; Álvarez, Marta; Fernández-Guallart, Elisa; Pelejero, Carles (2016): Coccolithophore calcification is independent of carbonate chemistry in the tropical ocean. Limnology and Oceanography, 61(4), 1345-1357, https://doi.org/10.1002/lno.10295
	Marañón, Emilio; González, Natalia (1997): Primary production, calcification and macromolecular synthesis in a bloom of the coccolithophore Emiliania huxleyi in the North Sea. Marine Ecology Progress Series, 157, 61-77, https://doi.org/10.3354/meps157061
	Marchetti, Adrian; Sherry, Nelson; Juneau, Philippe; Strzepek, Robert F; Harrison, Paul J (2006): Phytoplankton processes during a mesoscale iron enrichment in the NE subarctic Pacific: Part III-Primary productivity. Deep Sea Research Part II: Topical Studies in Oceanography, 53(20-22), 2131-2151, https://doi.org/10.1016/j.dsr2.2006.05.032
	Mayers, Kyle M J; Poulton, Alex J; Daniels, Chris J; Wells, S R; Woodward, E Malcolm S; Tarran, Glen A; Widdicombe, Claire E; Mayor, Daniel J; Atkinson, Andrea; Giering, Sarah Lou Carolin (2018): Growth and mortality of coccolithophores during spring in a temperate Shelf Sea (Celtic Sea, April 2015). Progress in Oceanography, 177, e101928, https://doi.org/10.1016/j.pocean.2018.02.024
	Poulton, Alex J; Adey, W H; Balch, William M; Holligan, Patrick M (2007): Relating coccolithophore calcification rates to phytoplankton community dynamics: Regional differences and implications for carbon export. Deep Sea Research Part II: Topical Studies in Oceanography, 54(5-7), 538-557, https://doi.org/10.1016/j.dsr2.2006.12.003
	Poulton, Alex J; Charalampopoulou, Anastasia; Young, Jeremy; Tarran, Glen A; Lucas, Mike I; Quartlya, Graham D (2010): Coccolithophore dynamics in non-bloom conditions during late summer in the central Iceland Basin (July-August 2007). Limnology and Oceanography, 55(4), 1601-1613, https://doi.org/10.4319/lo.2010.55.4.1601
	Poulton, Alex J; Painter, Stuart; Young, Jeremy; Bates, Nicolas R; Bowler, Bruce C; Drapeau, Dave T; Lyczsckowski, Emily; Balch, William M (2013): The 2008 Emiliania huxleyi bloom along the Patagonian Shelf: Ecology, biogeochemistry, and cellular calcification. Global Biogeochemical Cycles, 27(4), 1023-1033, https://doi.org/10.1002/2013GB004641
	Poulton, Alex J; Sanders, Richard J; Holligan, Patrick M; Stinchcombe, Mark Colin; Adey, W H; Brown, Louise; Chamberlain, Katie (2006): Phytoplankton mineralization in the tropical and subtropical Atlantic Ocean. Global Biogeochemical Cycles, 20(4), https://doi.org/10.1029/2006GB002712
	Poulton, Alex J; Stinchcombe, Mark Colin; Achterberg, Eric Pieter; Bakker, Dorothee C E; Dumousseaud, C; Lawson, H E; Lee, G A; Richier, Sophie; Suggett, David J; Young, Jeremy (2014): Coccolithophores on the north-west European shelf: calcification rates and environmental controls. Biogeosciences, 11(14), 3919-3940, https://doi.org/10.5194/bg-11-3919-2014
	Rees, Andrew P; Woodward, E Malcolm S; Robinson, Carol; Cummings, Denise G; Tarran, Glen A; Joint, Ian (2002): Size-fractionated nitrogen uptake and carbon fixation during a developing coccolithophore bloom in the North Sea during June 1999. Deep Sea Research Part II: Topical Studies in Oceanography, 49(15), 2905-2927, https://doi.org/10.1016/S0967-0645(02)00063-2
	Van der Wal, P; Kempers, R S; Veldhuis, Marcel J W (1995): Production and downward flux of organic matter and calcite in a North Sea bloom of the coccolithophore Emiliania huxleyi. Marine Ecology Progress Series, 126, 247-265, https://doi.org/10.3354/meps126247
Coverage:	MEDIAN LATITUDE: 18.280559 * MEDIAN LONGITUDE: -29.684971 * SOUTH-BOUND LATITUDE: -63.466000 * WEST-BOUND LONGITUDE: -173.370000 * NORTH-BOUND LATITUDE: 80.810000 * EAST-BOUND LONGITUDE: 131.510000
	DATE/TIME START: 1989-06-22T00:00:00 * DATE/TIME END: 2015-07-30T00:00:00
	MINIMUM DEPTH, water: 0.000 m * MAXIMUM DEPTH, water: 150.000 m
Parameter(s):	Principle investigator (PI) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	Cruise/expedition (Expedition) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	Ocean and sea region (OS region) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	Reference/source (Reference) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	Uniform resource locator/link to reference (URL ref) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	Method comment (Method comm) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	DATE/TIME (Date/Time) * GEOCODE * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	Station label (Station) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	LATITUDE (Latitude) * GEOCODE * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	LONGITUDE (Longitude) * GEOCODE * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	Percentage [%] (Perc) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk) * COMMENT: Percentage Irradiance Depth (% of surface PAR)
	Incubation duration [h] (Inc dur) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	Calcium carbonate production of carbon [mmol/m**3/day] (CaCO3 prod C) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	Calcium carbonate production of carbon, standard deviation [±] (CaCO3 prod C std dev) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	Primary production of carbon [mmol/m**3/day] (PP C) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	Primary production of carbon, standard deviation [±] (PP C std dev) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	Coccolithophoridae, total [#/ml] (Coccolith) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
	Emiliania huxleyi [#/ml] (E. huxleyi) * PI: Poulton, Alex J (https://orcid.org/0000-0002-5149-6961, alex.poulton@noc.ac.uk)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	35037 data points
*/
PI	Expedition	OS region	Reference	URL ref	Method comm	Date/Time	Station	Latitude	Longitude	Depth water [m]	Perc [%]	Inc dur [h]	CaCO3 prod C [mmol/m**3/day]	CaCO3 prod C std dev [±]	PP C [mmol/m**3/day]	PP C std dev [±]	Coccolith [#/ml]	E. huxleyi [#/ml]
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-10T00:00	2	4.000	-110.000	6.830	52.00	24	0.02	0.01	0.64	0.19		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-11T00:00	3	3.000	-110.000	11.070	52.00	24	0.03	0.00	0.77	0.04		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-11T00:00	3	3.000	-110.000	21.580	31.00	24	0.02	0.00	0.71	0.08		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-11T00:00	3	3.000	-110.000	36.560	13.00	24	0.01	0.00	0.47	0.11		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-11T00:00	3	3.000	-110.000	56.070	5.00	24	0.00	0.00	0.18	0.04		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-11T00:00	3	3.000	-110.000	89.250	0.80	24	0.00	0.00	0.02	0.01		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-11T00:00	3	3.000	-110.000	122.220	0.10	24	0.00	0.00	0.01	0.01		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-12T00:00	4	2.000	-110.000	12.750	52.00	24	0.07	0.07	1.50	0.31		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-12T00:00	4	2.000	-110.000	23.340	31.00	24	0.06	0.04	1.41	0.03		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-12T00:00	4	2.000	-110.000	39.280	13.00	24	0.03	0.00	0.77	0.27		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-12T00:00	4	2.000	-110.000	58.610	5.00	24	0.01	0.00	0.51	0.28		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-12T00:00	4	2.000	-110.000	93.760	0.80	24	0.01	0.02	0.39	0.23		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-13T00:00	5	1.000	-110.000	13.130	52.00	24	0.03	0.01	1.17	0.07		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-13T00:00	5	1.000	-110.000	24.750	31.00	24	0.01	0.01	0.97	0.05		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-13T00:00	5	1.000	-110.000	40.510	13.00	24	0.02	0.00	0.69	0.05		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-13T00:00	5	1.000	-110.000	61.040	5.00	24	0.00	0.00	0.40	0.06		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-13T00:00	5	1.000	-110.000	97.100	0.80	24	0.00	0.00	0.07	0.03		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-13T00:00	5	1.000	-110.000	130.830	0.10	24	0.00	0.00	0.02	0.01		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-14T00:00	7	0.000	-110.000	11.820	52.00	24	0.03	0.00	0.94	0.02		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-14T00:00	7	0.000	-110.000	23.180	31.00	24	0.03	0.00	1.13	0.08		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-14T00:00	7	0.000	-110.000	38.490	13.00	24	0.03	0.00	0.80	0.05		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-14T00:00	7	0.000	-110.000	59.470	5.00	24	0.01	0.00	0.49	0.18		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-14T00:00	7	0.000	-110.000	94.490	0.80	24	0.00	0.00	0.04	0.01		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-15T00:00	9	-1.000	-110.000	11.390	52.00	24	0.03	0.01	0.92	0.15		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-15T00:00	9	-1.000	-110.000	21.750	31.00	24	0.02	0.01	0.79	0.08		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-15T00:00	9	-1.000	-110.000	39.430	13.00	24	0.02	0.00	0.53	0.06		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-15T00:00	9	-1.000	-110.000	57.970	5.00	24	0.01	0.00	0.48	0.16		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-15T00:00	9	-1.000	-110.000	91.800	0.80	24	0.00	0.00	0.30	0.16		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-15T00:00	9	-1.000	-110.000	124.240	0.10	24	0.00	0.00	0.01	0.01		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-16T00:00	10	-2.000	-110.000	12.090	52.00	24	0.02	0.01	0.86	0.06		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-16T00:00	10	-2.000	-110.000	22.520	31.00	24	0.01	0.00	0.83	0.19		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-16T00:00	10	-2.000	-110.000	36.830	13.00	24	0.01	0.00	0.44	0.04		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-16T00:00	10	-2.000	-110.000	56.020	5.00	24	0.01	0.00	0.51	0.06		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-18T00:00	12	-4.000	-110.000	11.620	52.00	24	0.02	0.00	0.59	0.07		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-18T00:00	12	-4.000	-110.000	21.620	31.00	24	0.02	0.00	0.67	0.06		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-18T00:00	12	-4.000	-110.000	38.980	13.00	24	0.02	0.00	0.45	0.03		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-20T00:00	14	0.000	-116.743	10.080	52.00	24	0.04	0.00	1.14	0.14		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-20T00:00	14	0.000	-116.743	16.980	31.00	24	0.04	0.01	1.11	0.08		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-20T00:00	14	0.000	-116.743	30.870	13.00	24	0.03	0.00	0.71	0.04		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-20T00:00	14	0.000	-116.743	38.790	5.00	24	0.01	0.00	0.44	0.04		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-20T00:00	14	0.000	-116.743	45.420	0.80	24	0.00	0.00	0.05	0.03		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-20T00:00	14	0.000	-116.743	74.330	0.10	24	0.00	0.00	0.01	0.01		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-21T00:00	16	0.000	-120.000	8.610	52.00	24	0.03	0.00	0.97	0.02		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-21T00:00	16	0.000	-120.000	16.980	31.00	24	0.03	0.01	1.06	0.21		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-21T00:00	16	0.000	-120.000	29.910	13.00	24	0.02	0.00	0.62	0.09		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-21T00:00	16	0.000	-120.000	44.470	5.00	24	0.01	0.00	0.35	0.03		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-21T00:00	16	0.000	-120.000	72.370	0.80	24	0.00	0.00	0.28	0.04		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-21T00:00	16	0.000	-120.000	96.250	0.10	24	0.00	0.00	0.01	0.00		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-22T00:00	18	0.000	-122.800	11.010	52.00	24	0.02	0.00	0.69	0.06		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-22T00:00	18	0.000	-122.800	19.700	31.00	24	0.02	0.00	0.53	0.03		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-22T00:00	18	0.000	-122.800	33.630	13.00	24	0.01	0.00	0.41	0.05		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-22T00:00	18	0.000	-122.800	51.770	5.00	24	0.01	0.00	0.30	0.03		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-22T00:00	18	0.000	-122.800	82.880	0.80	24	0.01	0.00	0.07	0.01		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-22T00:00	18	0.000	-122.800	111.970	0.10	24	0.00	0.00	0.01	0.00		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-23T00:00	20	0.000	-125.500	9.940	52.00	24	0.05	0.01	1.60	0.26		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-23T00:00	20	0.000	-125.500	20.660	31.00	24	0.04	0.01	1.28	0.15		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-23T00:00	20	0.000	-125.500	35.340	13.00	24	0.03	0.01	0.81	0.14		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-23T00:00	20	0.000	-125.500	53.240	5.00	24	0.02	0.00	0.61	0.08		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-23T00:00	20	0.000	-125.500	85.070	0.80	24	0.00	0.00	0.26	0.09		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-24T00:00	22	0.000	-128.262	10.200	52.00	24	0.04	0.00	1.36	0.22		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-24T00:00	22	0.000	-128.262	20.120	31.00	24	0.03	0.01	1.09	0.13		
Balch	EqPac04	Equatorial Pacific	Balch et al., 2011	doi:10.1016/j.dsr2.2010.08.004	MDT	2004-12-24T00:00	22	0.000	-128.262	35.810	13.00	24	0.03	0.01	0.69	0.12		
